qid,vid,duration,gt_start,gt_end,gt_length,gt_center,norm_gt_center,pred_start,pred_end,pred_length,pred_center,norm_pred_center,iou,length_bucket,position_bucket
4972,Upou7XP_KoM_60.0_210.0,150,0,22,22,11.0,0.07333333333333333,2.0,20.0,18.0,11.0,0.07333333333333333,0.8181818181818182,medium,early
2173,smUAWKLhWnA_210.0_360.0,150,24,36,12,30.0,0.2,26.0,48.0,22.0,37.0,0.24666666666666667,0.4166666666666667,medium,early
6358,smUAWKLhWnA_360.0_510.0,150,52,94,42,73.0,0.4866666666666667,70.0,88.0,18.0,79.0,0.5266666666666666,0.42857142857142855,long,middle
7666,smUAWKLhWnA_60.0_210.0,150,8,18,10,13.0,0.08666666666666667,62.0,72.0,10.0,67.0,0.44666666666666666,0.6666666666666666,medium,early
9440,zLE54q_lnI4_60.0_210.0,150,0,40,40,20.0,0.13333333333333333,0.0,48.0,48.0,24.0,0.16,0.8333333333333334,long,early
9289,DTmMy3eNsvI_60.0_210.0,150,108,150,42,129.0,0.86,108.0,150.0,42.0,129.0,0.86,1.0,long,late
1436,tb6Br2F4KQM_210.0_360.0,150,2,24,22,13.0,0.08666666666666667,70.0,86.0,16.0,78.0,0.52,0.25,medium,early
3731,tb6Br2F4KQM_60.0_210.0,150,42,44,2,43.0,0.2866666666666667,68.0,86.0,18.0,77.0,0.5133333333333333,0.08333333333333333,short,early
5058,tb6Br2F4KQM_360.0_510.0,150,74,90,16,82.0,0.5466666666666666,72.0,90.0,18.0,81.0,0.54,0.8888888888888888,medium,middle
7548,tb6Br2F4KQM_510.0_660.0,150,46,52,6,49.0,0.32666666666666666,48.0,74.0,26.0,61.0,0.4066666666666667,0.21428571428571427,short,early
9779,HpLaAf1xhRA_60.0_210.0,130,24,28,4,26.0,0.2,18.0,30.0,12.0,24.0,0.18461538461538463,0.3333333333333333,short,early
3194,xqe9FSBJDx0_360.0_510.0,150,108,132,24,120.0,0.8,104.0,136.0,32.0,120.0,0.8,0.75,medium,late
5428,xqe9FSBJDx0_60.0_210.0,150,104,144,40,124.0,0.8266666666666667,104.0,144.0,40.0,124.0,0.8266666666666667,1.0,long,late
6383,xqe9FSBJDx0_210.0_360.0,150,114,142,28,128.0,0.8533333333333334,114.0,140.0,26.0,127.0,0.8466666666666667,0.9285714285714286,medium,late
597,gTAvxnQtjXM_60.0_210.0,150,130,150,20,140.0,0.9333333333333333,122.0,150.0,28.0,136.0,0.9066666666666666,0.7142857142857143,medium,late
1626,gTAvxnQtjXM_210.0_360.0,150,0,24,24,12.0,0.08,4.0,40.0,36.0,22.0,0.14666666666666667,0.5,medium,early
5976,k4cmv7wjjt0_210.0_360.0,150,56,82,26,69.0,0.46,56.0,84.0,28.0,70.0,0.4666666666666667,0.9285714285714286,medium,middle
7707,k4cmv7wjjt0_360.0_510.0,150,0,18,18,9.0,0.06,12.0,46.0,34.0,29.0,0.19333333333333333,0.13043478260869565,medium,early
7782,k4cmv7wjjt0_60.0_210.0,150,64,80,16,72.0,0.48,110.0,120.0,10.0,115.0,0.7666666666666667,0.0,medium,middle
2202,E75GN8GXDP4_210.0_360.0,150,6,10,4,8.0,0.05333333333333334,38.0,82.0,44.0,60.0,0.4,0.8260869565217391,short,early
3100,E75GN8GXDP4_360.0_510.0,150,0,30,30,15.0,0.1,0.0,32.0,32.0,16.0,0.10666666666666667,0.9375,long,early
6809,E75GN8GXDP4_60.0_210.0,150,26,50,24,38.0,0.25333333333333335,26.0,40.0,14.0,33.0,0.22,0.5833333333333334,medium,early
9229,YpqH79OnK5M_60.0_210.0,130,94,124,30,109.0,0.8384615384615385,14.0,60.0,46.0,37.0,0.2846153846153846,0.0,long,late
3658,j0wGIBt61n0_210.0_360.0,150,128,150,22,139.0,0.9266666666666666,120.0,150.0,30.0,135.0,0.9,0.7333333333333333,medium,late
3705,j0wGIBt61n0_60.0_210.0,150,48,70,22,59.0,0.3933333333333333,30.0,72.0,42.0,51.0,0.34,0.5238095238095238,medium,middle
5998,j0wGIBt61n0_360.0_510.0,150,20,62,42,41.0,0.2733333333333333,16.0,88.0,72.0,52.0,0.3466666666666667,0.5833333333333334,long,early
8385,j0wGIBt61n0_510.0_660.0,150,86,96,10,91.0,0.6066666666666667,88.0,112.0,24.0,100.0,0.6666666666666666,0.5833333333333334,medium,middle
8861,j0wGIBt61n0_660.0_810.0,150,20,36,16,28.0,0.18666666666666668,20.0,36.0,16.0,28.0,0.18666666666666668,1.0,medium,early
1390,yJLmek6euTA_210.0_360.0,150,34,62,28,48.0,0.32,44.0,62.0,18.0,53.0,0.35333333333333333,0.6428571428571429,medium,early
1450,yJLmek6euTA_60.0_210.0,150,12,48,36,30.0,0.2,12.0,42.0,30.0,27.0,0.18,0.8333333333333334,long,early
3666,yJLmek6euTA_360.0_510.0,150,82,104,22,93.0,0.62,4.0,38.0,34.0,21.0,0.14,0.0,medium,middle
7139,yJLmek6euTA_510.0_660.0,150,40,54,14,47.0,0.31333333333333335,32.0,62.0,30.0,47.0,0.31333333333333335,0.4666666666666667,medium,early
8679,yJLmek6euTA_660.0_810.0,150,72,98,26,85.0,0.5666666666666667,68.0,94.0,26.0,81.0,0.54,0.7333333333333333,medium,middle
68,SyMt-tik9q0_360.0_510.0,150,56,74,18,65.0,0.43333333333333335,54.0,78.0,24.0,66.0,0.44,0.75,medium,middle
1300,SyMt-tik9q0_60.0_210.0,150,68,120,52,94.0,0.6266666666666667,68.0,122.0,54.0,95.0,0.6333333333333333,0.9629629629629629,long,middle
2600,SyMt-tik9q0_210.0_360.0,150,76,122,46,99.0,0.66,32.0,48.0,16.0,40.0,0.26666666666666666,0.0,long,middle
8549,SyMt-tik9q0_660.0_810.0,150,92,136,44,114.0,0.76,118.0,150.0,32.0,134.0,0.8933333333333333,0.3103448275862069,long,late
8657,SyMt-tik9q0_510.0_660.0,150,8,26,18,17.0,0.11333333333333333,116.0,138.0,22.0,127.0,0.8466666666666667,0.07692307692307693,medium,early
9624,FWy5ZcDu_i8_360.0_510.0,150,116,132,16,124.0,0.8266666666666667,124.0,138.0,14.0,131.0,0.8733333333333333,0.36363636363636365,medium,late
9713,FWy5ZcDu_i8_60.0_210.0,150,20,38,18,29.0,0.19333333333333333,24.0,40.0,16.0,32.0,0.21333333333333335,0.7,medium,early
10226,FWy5ZcDu_i8_210.0_360.0,150,30,40,10,35.0,0.23333333333333334,46.0,76.0,30.0,61.0,0.4066666666666667,0.9333333333333333,medium,early
967,_RiI6qVZ1Hk_60.0_210.0,150,106,122,16,114.0,0.76,108.0,128.0,20.0,118.0,0.7866666666666666,0.6363636363636364,medium,late
4572,_RiI6qVZ1Hk_210.0_360.0,150,114,150,36,132.0,0.88,122.0,150.0,28.0,136.0,0.9066666666666666,0.7777777777777778,long,late
7981,_RiI6qVZ1Hk_360.0_510.0,150,8,26,18,17.0,0.11333333333333333,50.0,72.0,22.0,61.0,0.4066666666666667,0.0,medium,early
1901,X0aUpT_eyTU_210.0_360.0,150,38,98,60,68.0,0.4533333333333333,38.0,98.0,60.0,68.0,0.4533333333333333,1.0,long,middle
5754,X0aUpT_eyTU_60.0_210.0,150,128,150,22,139.0,0.9266666666666666,66.0,148.0,82.0,107.0,0.7133333333333334,0.23809523809523808,medium,late
2240,H3fhZxUC5M8_210.0_360.0,150,46,48,2,47.0,0.31333333333333335,8.0,74.0,66.0,41.0,0.2733333333333333,0.29411764705882354,short,early
2988,H3fhZxUC5M8_360.0_510.0,150,124,150,26,137.0,0.9133333333333333,72.0,114.0,42.0,93.0,0.62,0.0,medium,late
3129,H3fhZxUC5M8_60.0_210.0,150,58,88,30,73.0,0.4866666666666667,60.0,110.0,50.0,85.0,0.5666666666666667,0.5384615384615384,long,middle
8977,H3fhZxUC5M8_660.0_810.0,150,74,94,20,84.0,0.56,72.0,92.0,20.0,82.0,0.5466666666666666,0.8181818181818182,medium,middle
5435,HzMhnd_AJhw_60.0_210.0,150,24,48,24,36.0,0.24,20.0,48.0,28.0,34.0,0.22666666666666666,0.8571428571428571,medium,early
1777,bTqMo5klaCE_210.0_360.0,150,72,98,26,85.0,0.5666666666666667,72.0,98.0,26.0,85.0,0.5666666666666667,1.0,medium,middle
2879,bTqMo5klaCE_360.0_510.0,150,30,68,38,49.0,0.32666666666666666,34.0,66.0,32.0,50.0,0.3333333333333333,0.8421052631578947,long,early
4112,bTqMo5klaCE_60.0_210.0,150,66,78,12,72.0,0.48,62.0,84.0,22.0,73.0,0.4866666666666667,0.5454545454545454,medium,middle
7578,bTqMo5klaCE_510.0_660.0,150,100,116,16,108.0,0.72,98.0,110.0,12.0,104.0,0.6933333333333334,0.5555555555555556,medium,late
8900,bTqMo5klaCE_660.0_810.0,150,2,128,126,65.0,0.43333333333333335,6.0,118.0,112.0,62.0,0.41333333333333333,0.8888888888888888,long,middle
1047,9kF-Rw5PrDY_60.0_210.0,150,8,22,14,15.0,0.1,10.0,28.0,18.0,19.0,0.12666666666666668,0.6,medium,early
5468,9kF-Rw5PrDY_210.0_360.0,150,94,108,14,101.0,0.6733333333333333,72.0,92.0,20.0,82.0,0.5466666666666666,0.0,medium,late
5923,9kF-Rw5PrDY_360.0_510.0,150,48,62,14,55.0,0.36666666666666664,50.0,64.0,14.0,57.0,0.38,0.75,medium,middle
313,jdQ_zQJD0I4_360.0_510.0,150,68,86,18,77.0,0.5133333333333333,54.0,94.0,40.0,74.0,0.49333333333333335,0.45,medium,middle
536,jdQ_zQJD0I4_210.0_360.0,150,90,106,16,98.0,0.6533333333333333,90.0,106.0,16.0,98.0,0.6533333333333333,1.0,medium,middle
2616,jdQ_zQJD0I4_60.0_210.0,150,92,140,48,116.0,0.7733333333333333,10.0,42.0,32.0,26.0,0.17333333333333334,0.0,long,late
8266,jdQ_zQJD0I4_510.0_660.0,150,100,120,20,110.0,0.7333333333333333,0.0,32.0,32.0,16.0,0.10666666666666667,0.0,medium,late
8747,jdQ_zQJD0I4_660.0_810.0,150,72,118,46,95.0,0.6333333333333333,86.0,116.0,30.0,101.0,0.6733333333333333,0.6521739130434783,long,middle
10192,eSPaNVYEWn8_60.0_210.0,150,96,108,12,102.0,0.68,86.0,100.0,14.0,93.0,0.62,0.18181818181818182,medium,late
329,a2KIsaS9iJg_210.0_360.0,150,20,50,30,35.0,0.23333333333333334,22.0,46.0,24.0,34.0,0.22666666666666666,0.8,long,early
1532,a2KIsaS9iJg_60.0_210.0,150,54,72,18,63.0,0.42,90.0,122.0,32.0,106.0,0.7066666666666667,0.0,medium,middle
2411,a2KIsaS9iJg_360.0_510.0,150,74,98,24,86.0,0.5733333333333334,0.0,28.0,28.0,14.0,0.09333333333333334,0.0,medium,middle
8606,a2KIsaS9iJg_660.0_810.0,150,82,122,40,102.0,0.68,80.0,126.0,46.0,103.0,0.6866666666666666,0.8695652173913043,long,late
8907,a2KIsaS9iJg_510.0_660.0,150,12,30,18,21.0,0.14,0.0,28.0,28.0,14.0,0.09333333333333334,0.5333333333333333,medium,early
9381,LExcS80OUEo_60.0_210.0,150,0,58,58,29.0,0.19333333333333333,108.0,118.0,10.0,113.0,0.7533333333333333,0.0,long,early
4602,eE1m539s9RE_60.0_210.0,150,0,26,26,13.0,0.08666666666666667,102.0,140.0,38.0,121.0,0.8066666666666666,0.0,medium,early
5902,eE1m539s9RE_210.0_360.0,150,0,150,150,75.0,0.5,22.0,66.0,44.0,44.0,0.29333333333333333,0.29333333333333333,long,middle
7848,eE1m539s9RE_360.0_510.0,150,78,84,6,81.0,0.54,50.0,112.0,62.0,81.0,0.54,0.16129032258064516,short,middle
820,efCSWDWjm6g_210.0_360.0,150,72,98,26,85.0,0.5666666666666667,72.0,100.0,28.0,86.0,0.5733333333333334,0.9285714285714286,medium,middle
1855,efCSWDWjm6g_60.0_210.0,150,0,20,20,10.0,0.06666666666666667,44.0,62.0,18.0,53.0,0.35333333333333333,0.9,medium,early
7877,efCSWDWjm6g_360.0_510.0,150,108,150,42,129.0,0.86,104.0,150.0,46.0,127.0,0.8466666666666667,0.9130434782608695,long,late
9927,-dB_W38mCRM_60.0_210.0,150,128,144,16,136.0,0.9066666666666666,128.0,140.0,12.0,134.0,0.8933333333333333,0.75,medium,late
10210,-dB_W38mCRM_360.0_510.0,150,10,16,6,13.0,0.08666666666666667,10.0,18.0,8.0,14.0,0.09333333333333334,0.75,short,early
10267,-dB_W38mCRM_210.0_360.0,150,124,150,26,137.0,0.9133333333333333,126.0,144.0,18.0,135.0,0.9,0.6923076923076923,medium,late
2063,v9bV5ERmcCk_60.0_210.0,150,2,6,4,4.0,0.02666666666666667,0.0,52.0,52.0,26.0,0.17333333333333334,0.15384615384615385,short,early
6546,v9bV5ERmcCk_210.0_360.0,150,0,46,46,23.0,0.15333333333333332,0.0,40.0,40.0,20.0,0.13333333333333333,0.8695652173913043,long,early
7959,v9bV5ERmcCk_360.0_510.0,150,96,128,32,112.0,0.7466666666666667,68.0,112.0,44.0,90.0,0.6,0.26666666666666666,long,late
12,2vFzBa_WKNg_210.0_360.0,150,0,22,22,11.0,0.07333333333333333,0.0,20.0,20.0,10.0,0.06666666666666667,0.9090909090909091,medium,early
1337,2vFzBa_WKNg_60.0_210.0,150,92,114,22,103.0,0.6866666666666666,94.0,114.0,20.0,104.0,0.6933333333333334,0.9090909090909091,medium,late
5238,2vFzBa_WKNg_360.0_510.0,150,82,132,50,107.0,0.7133333333333334,82.0,140.0,58.0,111.0,0.74,0.8620689655172413,long,late
7585,2vFzBa_WKNg_510.0_660.0,150,2,16,14,9.0,0.06,0.0,24.0,24.0,12.0,0.08,0.5833333333333334,medium,early
8605,2vFzBa_WKNg_660.0_810.0,150,34,72,38,53.0,0.35333333333333333,8.0,38.0,30.0,23.0,0.15333333333333332,0.0625,long,middle
3416,8CCyShsFArg_210.0_360.0,150,118,140,22,129.0,0.86,100.0,120.0,20.0,110.0,0.7333333333333333,0.05,medium,late
6429,8CCyShsFArg_60.0_210.0,150,86,112,26,99.0,0.66,118.0,150.0,32.0,134.0,0.8933333333333333,1.0,medium,middle
6634,8CCyShsFArg_360.0_510.0,150,18,36,18,27.0,0.18,18.0,36.0,18.0,27.0,0.18,1.0,medium,early
9209,DrLO4lnx6l0_60.0_210.0,150,0,36,36,18.0,0.12,106.0,150.0,44.0,128.0,0.8533333333333334,0.7586206896551724,long,early
3011,ZxHh_2YdmT4_210.0_360.0,150,0,70,70,35.0,0.23333333333333334,2.0,74.0,72.0,38.0,0.25333333333333335,0.918918918918919,long,early
4203,ZxHh_2YdmT4_360.0_510.0,150,94,120,26,107.0,0.7133333333333334,58.0,72.0,14.0,65.0,0.43333333333333335,0.0,medium,late
4499,ZxHh_2YdmT4_60.0_210.0,150,0,4,4,2.0,0.013333333333333334,0.0,148.0,148.0,74.0,0.49333333333333335,0.02702702702702703,short,early
3513,K3lDAtwYt_4_210.0_360.0,150,66,104,38,85.0,0.5666666666666667,0.0,42.0,42.0,21.0,0.14,0.0,long,middle
7746,K3lDAtwYt_4_60.0_210.0,150,110,128,18,119.0,0.7933333333333333,112.0,128.0,16.0,120.0,0.8,0.8888888888888888,medium,late
7759,K3lDAtwYt_4_360.0_510.0,150,90,150,60,120.0,0.8,102.0,150.0,48.0,126.0,0.84,0.8,long,late
2587,Z4hMlOIhjJ4_60.0_210.0,150,44,68,24,56.0,0.37333333333333335,40.0,76.0,36.0,58.0,0.38666666666666666,0.6666666666666666,medium,middle
2741,Z4hMlOIhjJ4_360.0_510.0,144,0,86,86,43.0,0.2986111111111111,32.0,60.0,28.0,46.0,0.3194444444444444,0.32558139534883723,long,early
2890,Z4hMlOIhjJ4_210.0_360.0,150,0,106,106,53.0,0.35333333333333333,24.0,52.0,28.0,38.0,0.25333333333333335,0.2641509433962264,long,middle
2546,u4GsXRzTqf8_60.0_210.0,150,12,42,30,27.0,0.18,10.0,50.0,40.0,30.0,0.2,0.75,long,early
4838,u4GsXRzTqf8_210.0_360.0,150,78,122,44,100.0,0.6666666666666666,92.0,150.0,58.0,121.0,0.8066666666666666,0.4166666666666667,long,middle
9220,Ul_r4_QMAV8_360.0_510.0,150,68,130,62,99.0,0.66,84.0,130.0,46.0,107.0,0.7133333333333334,0.7419354838709677,long,middle
4389,z12l9AAZhXc_60.0_210.0,150,0,150,150,75.0,0.5,0.0,142.0,142.0,71.0,0.47333333333333333,0.9466666666666667,long,middle
4763,z12l9AAZhXc_360.0_510.0,150,0,4,4,2.0,0.013333333333333334,24.0,32.0,8.0,28.0,0.18666666666666668,0.0,short,early
5537,z12l9AAZhXc_210.0_360.0,150,20,24,4,22.0,0.14666666666666667,92.0,100.0,8.0,96.0,0.64,0.16666666666666666,short,early
9522,XrGXgtBnfoc_60.0_210.0,150,106,110,4,108.0,0.72,112.0,122.0,10.0,117.0,0.78,0.8,short,late
9884,XrGXgtBnfoc_360.0_510.0,150,72,88,16,80.0,0.5333333333333333,70.0,88.0,18.0,79.0,0.5266666666666666,0.8888888888888888,medium,middle
10209,XrGXgtBnfoc_210.0_360.0,150,0,14,14,7.0,0.04666666666666667,0.0,18.0,18.0,9.0,0.06,0.7777777777777778,medium,early
562,jYAfivk0mKI_60.0_210.0,150,0,14,14,7.0,0.04666666666666667,0.0,18.0,18.0,9.0,0.06,0.7777777777777778,medium,early
582,jYAfivk0mKI_360.0_510.0,150,50,52,2,51.0,0.34,58.0,74.0,16.0,66.0,0.44,0.875,short,middle
4151,jYAfivk0mKI_210.0_360.0,150,94,114,20,104.0,0.6933333333333334,94.0,136.0,42.0,115.0,0.7666666666666667,0.47619047619047616,medium,late
1365,pmGyw055pQg_210.0_360.0,150,0,150,150,75.0,0.5,58.0,148.0,90.0,103.0,0.6866666666666666,0.6,long,middle
1414,pmGyw055pQg_60.0_210.0,150,70,136,66,103.0,0.6866666666666666,0.0,148.0,148.0,74.0,0.49333333333333335,0.44594594594594594,long,late
5217,pmGyw055pQg_360.0_510.0,150,0,14,14,7.0,0.04666666666666667,2.0,150.0,148.0,76.0,0.5066666666666667,0.08,medium,early
8450,pmGyw055pQg_660.0_810.0,150,24,74,50,49.0,0.32666666666666666,12.0,46.0,34.0,29.0,0.19333333333333333,0.3548387096774194,long,early
8627,pmGyw055pQg_510.0_660.0,150,108,144,36,126.0,0.84,110.0,150.0,40.0,130.0,0.8666666666666667,0.8095238095238095,long,late
9597,Mi7P9r1R6RA_60.0_210.0,150,10,32,22,21.0,0.14,80.0,110.0,30.0,95.0,0.6333333333333333,0.0,medium,early
9988,Mi7P9r1R6RA_360.0_510.0,150,106,112,6,109.0,0.7266666666666667,140.0,150.0,10.0,145.0,0.9666666666666667,0.6,short,late
10217,Mi7P9r1R6RA_210.0_360.0,150,62,72,10,67.0,0.44666666666666666,60.0,70.0,10.0,65.0,0.43333333333333335,0.6666666666666666,medium,middle
3253,OR7oOU8S7Jc_210.0_360.0,150,84,108,24,96.0,0.64,86.0,110.0,24.0,98.0,0.6533333333333333,0.8461538461538461,medium,middle
6815,OR7oOU8S7Jc_360.0_510.0,150,80,98,18,89.0,0.5933333333333334,84.0,100.0,16.0,92.0,0.6133333333333333,0.7,medium,middle
8131,OR7oOU8S7Jc_60.0_210.0,150,54,66,12,60.0,0.4,56.0,82.0,26.0,69.0,0.46,0.35714285714285715,medium,middle
9016,OR7oOU8S7Jc_660.0_810.0,150,74,88,14,81.0,0.54,74.0,92.0,18.0,83.0,0.5533333333333333,0.7777777777777778,medium,middle
9139,OR7oOU8S7Jc_510.0_660.0,150,82,98,16,90.0,0.6,82.0,100.0,18.0,91.0,0.6066666666666667,0.8888888888888888,medium,middle
544,iQ0io56PejM_60.0_210.0,150,26,62,36,44.0,0.29333333333333333,24.0,50.0,26.0,37.0,0.24666666666666667,0.631578947368421,long,early
3766,iQ0io56PejM_210.0_360.0,150,0,52,52,26.0,0.17333333333333334,0.0,52.0,52.0,26.0,0.17333333333333334,1.0,long,early
5209,iQ0io56PejM_360.0_510.0,150,10,24,14,17.0,0.11333333333333333,40.0,60.0,20.0,50.0,0.3333333333333333,0.5833333333333334,medium,early
8323,iQ0io56PejM_510.0_660.0,150,118,150,32,134.0,0.8933333333333333,112.0,150.0,38.0,131.0,0.8733333333333333,0.8421052631578947,long,late
8327,iQ0io56PejM_660.0_810.0,150,18,60,42,39.0,0.26,8.0,28.0,20.0,18.0,0.12,0.19230769230769232,long,early
374,hl_ErejT_CE_60.0_210.0,150,0,90,90,45.0,0.3,0.0,150.0,150.0,75.0,0.5,0.6,long,early
5333,hl_ErejT_CE_210.0_360.0,150,4,36,32,20.0,0.13333333333333333,4.0,36.0,32.0,20.0,0.13333333333333333,1.0,long,early
6275,hl_ErejT_CE_360.0_510.0,150,88,124,36,106.0,0.7066666666666667,0.0,150.0,150.0,75.0,0.5,0.24,long,late
7421,hl_ErejT_CE_510.0_660.0,150,136,150,14,143.0,0.9533333333333334,138.0,150.0,12.0,144.0,0.96,0.8571428571428571,medium,late
8594,hl_ErejT_CE_660.0_810.0,150,74,88,14,81.0,0.54,34.0,54.0,20.0,44.0,0.29333333333333333,0.0,medium,middle
666,3fESWnyZC0o_60.0_210.0,150,20,24,4,22.0,0.14666666666666667,20.0,34.0,14.0,27.0,0.18,0.5714285714285714,short,early
2166,3fESWnyZC0o_360.0_510.0,150,52,82,30,67.0,0.44666666666666666,48.0,82.0,34.0,65.0,0.43333333333333335,0.8823529411764706,long,middle
3099,3fESWnyZC0o_210.0_360.0,150,46,100,54,73.0,0.4866666666666667,48.0,92.0,44.0,70.0,0.4666666666666667,0.8148148148148148,long,middle
9712,ny_1mBy6anU_60.0_210.0,150,28,32,4,30.0,0.2,64.0,78.0,14.0,71.0,0.47333333333333333,0.0,short,early
9816,ny_1mBy6anU_210.0_360.0,150,42,60,18,51.0,0.34,40.0,62.0,22.0,51.0,0.34,0.8181818181818182,medium,middle
9903,ny_1mBy6anU_360.0_510.0,150,46,68,22,57.0,0.38,46.0,68.0,22.0,57.0,0.38,1.0,medium,middle
1862,DTh3uCDtres_60.0_210.0,150,4,6,2,5.0,0.03333333333333333,88.0,132.0,44.0,110.0,0.7333333333333333,0.0,short,early
3003,DTh3uCDtres_360.0_510.0,150,20,72,52,46.0,0.30666666666666664,22.0,72.0,50.0,47.0,0.31333333333333335,0.9615384615384616,long,early
5801,DTh3uCDtres_210.0_360.0,150,74,96,22,85.0,0.5666666666666667,72.0,94.0,22.0,83.0,0.5533333333333333,0.8333333333333334,medium,middle
9056,DTh3uCDtres_510.0_660.0,150,120,136,16,128.0,0.8533333333333334,120.0,150.0,30.0,135.0,0.9,0.5333333333333333,medium,late
4672,OiueSrtEfvs_210.0_360.0,150,0,150,150,75.0,0.5,0.0,148.0,148.0,74.0,0.49333333333333335,0.9866666666666667,long,middle
4704,OiueSrtEfvs_60.0_210.0,150,24,28,4,26.0,0.17333333333333334,104.0,112.0,8.0,108.0,0.72,0.25,short,early
7850,OiueSrtEfvs_360.0_510.0,150,72,86,14,79.0,0.5266666666666666,94.0,106.0,12.0,100.0,0.6666666666666666,0.0,medium,middle
1158,slQPJSfZ_4o_360.0_510.0,150,122,150,28,136.0,0.9066666666666666,124.0,150.0,26.0,137.0,0.9133333333333333,0.9285714285714286,medium,late
2217,slQPJSfZ_4o_60.0_210.0,150,46,72,26,59.0,0.3933333333333333,46.0,70.0,24.0,58.0,0.38666666666666666,0.9230769230769231,medium,middle
5762,slQPJSfZ_4o_210.0_360.0,150,86,106,20,96.0,0.64,74.0,106.0,32.0,90.0,0.6,0.625,medium,middle
9574,AW6IgzeMjpE_210.0_360.0,150,130,150,20,140.0,0.9333333333333333,132.0,150.0,18.0,141.0,0.94,0.9,medium,late
9653,AW6IgzeMjpE_60.0_210.0,150,44,60,16,52.0,0.3466666666666667,46.0,60.0,14.0,53.0,0.35333333333333333,0.875,medium,middle
9660,AW6IgzeMjpE_360.0_510.0,150,50,66,16,58.0,0.38666666666666666,124.0,150.0,26.0,137.0,0.9133333333333333,0.6842105263157895,medium,middle
1057,X6g8OD7TdcY_210.0_360.0,150,128,150,22,139.0,0.9266666666666666,130.0,150.0,20.0,140.0,0.9333333333333333,0.9090909090909091,medium,late
4293,X6g8OD7TdcY_360.0_510.0,150,0,150,150,75.0,0.5,0.0,16.0,16.0,8.0,0.05333333333333334,0.10666666666666667,long,middle
7836,X6g8OD7TdcY_60.0_210.0,150,48,88,40,68.0,0.4533333333333333,48.0,88.0,40.0,68.0,0.4533333333333333,1.0,long,middle
9128,X6g8OD7TdcY_510.0_660.0,150,0,150,150,75.0,0.5,0.0,148.0,148.0,74.0,0.49333333333333335,0.9866666666666667,long,middle
307,0_eIFN2FDoU_360.0_510.0,150,0,150,150,75.0,0.5,0.0,148.0,148.0,74.0,0.49333333333333335,0.9866666666666667,long,middle
3608,0_eIFN2FDoU_210.0_360.0,150,0,150,150,75.0,0.5,0.0,148.0,148.0,74.0,0.49333333333333335,0.9866666666666667,long,middle
3733,0_eIFN2FDoU_60.0_210.0,150,0,150,150,75.0,0.5,0.0,148.0,148.0,74.0,0.49333333333333335,0.9866666666666667,long,middle
7011,0_eIFN2FDoU_510.0_660.0,150,0,150,150,75.0,0.5,0.0,150.0,150.0,75.0,0.5,1.0,long,middle
2862,pWtzuphf8nc_360.0_510.0,150,60,70,10,65.0,0.43333333333333335,4.0,150.0,146.0,77.0,0.5133333333333333,0.1780821917808219,medium,middle
3623,pWtzuphf8nc_210.0_360.0,150,124,150,26,137.0,0.9133333333333333,126.0,150.0,24.0,138.0,0.92,0.9230769230769231,medium,late
6053,pWtzuphf8nc_60.0_210.0,150,72,112,40,92.0,0.6133333333333333,42.0,150.0,108.0,96.0,0.64,0.37037037037037035,long,middle
7294,pWtzuphf8nc_660.0_810.0,150,16,30,14,23.0,0.15333333333333332,56.0,82.0,26.0,69.0,0.46,0.0,medium,early
8774,pWtzuphf8nc_510.0_660.0,150,0,44,44,22.0,0.14666666666666667,32.0,64.0,32.0,48.0,0.32,0.1875,long,early
5758,0U3-7Ey3siA_210.0_360.0,150,122,138,16,130.0,0.8666666666666667,122.0,136.0,14.0,129.0,0.86,0.875,medium,late
7601,0U3-7Ey3siA_360.0_510.0,150,54,72,18,63.0,0.42,56.0,74.0,18.0,65.0,0.43333333333333335,0.8,medium,middle
7670,0U3-7Ey3siA_60.0_210.0,150,62,80,18,71.0,0.47333333333333333,60.0,80.0,20.0,70.0,0.4666666666666667,0.9,medium,middle
9664,rZQjpKRsPMQ_60.0_210.0,150,46,56,10,51.0,0.34,140.0,150.0,10.0,145.0,0.9666666666666667,0.0,medium,middle
9917,rZQjpKRsPMQ_360.0_510.0,150,122,150,28,136.0,0.9066666666666666,122.0,136.0,14.0,129.0,0.86,0.5,medium,late
10296,rZQjpKRsPMQ_210.0_360.0,150,36,46,10,41.0,0.2733333333333333,108.0,134.0,26.0,121.0,0.8066666666666666,0.26666666666666666,medium,early
1342,msAkt_9q6H0_210.0_360.0,150,70,72,2,71.0,0.47333333333333333,0.0,14.0,14.0,7.0,0.04666666666666667,0.0,short,middle
1678,msAkt_9q6H0_60.0_210.0,150,0,20,20,10.0,0.06666666666666667,88.0,132.0,44.0,110.0,0.7333333333333333,0.8148148148148148,medium,early
2545,msAkt_9q6H0_360.0_510.0,150,110,150,40,130.0,0.8666666666666667,114.0,148.0,34.0,131.0,0.8733333333333333,0.85,long,late
7512,msAkt_9q6H0_660.0_810.0,150,4,36,32,20.0,0.13333333333333333,20.0,50.0,30.0,35.0,0.23333333333333334,0.34782608695652173,long,early
8340,msAkt_9q6H0_510.0_660.0,150,112,150,38,131.0,0.8733333333333333,124.0,146.0,22.0,135.0,0.9,0.5789473684210527,long,late
1536,wFPaHOAoGzI_210.0_360.0,150,10,40,30,25.0,0.16666666666666666,14.0,36.0,22.0,25.0,0.16666666666666666,0.7333333333333333,long,early
